
--NewTrial--

t,thtDesired000,thtDesired001,thtDesired010,thtDesired011,thtDesired020,thtDesired021,thtDesired100,thtDesired101,thtDesired110,thtDesired111,thtDesired120,thtDesired121,thtActual000,thtActual001,thtActual010,thtActual011,thtActual020,thtActual021,thtActual100,thtActual101,thtActual110,thtActual111,thtActual120,thtActual121,cmd000,cmd001,cmd010,cmd011,cmd020,cmd021,cmd100,cmd101,cmd110,cmd111,cmd120,cmd121,
133.48024106025696, -0.2565755440389881, 0.22007878124713898, 0.19420716870259946, -0.05353261157870293, -0.02296236986889455, 0.041446980088949203, -0.14647048405624497, -0.23880870640277863, 0.24751392338108724, 0.0029176988173276186, -0.14677477526142213, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.51941108703613, -0.29038305751598026, 0.22007878124713898, 0.2366615190663106, -0.05353261157870293, -0.03160920675561352, 0.041446980088949203, -0.1802779975332376, -0.23880870640277863, 0.2899682737447984, 0.0029176988173276186, -0.15542161214814065, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.5622148513794, -0.3202423973721442, 0.22007878124713898, 0.2741142331781554, -0.05353261157870293, -0.03920258101129437, 0.041446980088949203, -0.21013733738940132, -0.23880870640277863, 0.3274209878566432, 0.0029176988173276186, -0.16301498640382173, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.60194420814514, -0.34412330008609926, 0.22007878124713898, 0.3040342338332298, -0.05353261157870293, -0.04524167895241371, 0.041446980088949203, -0.23401824010335592, -0.23880870640277863, 0.3573409885117176, 0.0029176988173276186, -0.1690540843449415, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.64339113235474, -0.3664099796184721, 0.22007878124713898, 0.33192655770434065, -0.05353261157870293, -0.050847323291151714, 0.041446980088949203, -0.2563049196357292, -0.23880870640277863, 0.38523331238282843, 0.0029176988173276186, -0.17465972868367907, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.68289804458618, -0.38581999461785954, 0.22007878124713898, 0.35619273816234953, -0.05353261157870293, -0.055703488749773156, 0.041446980088949203, -0.2757149346351162, -0.23880870640277863, 0.4094994928408373, 0.0029176988173276186, -0.17951589414230096, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.72449111938477, -0.40476326653129413, 0.22007878124713898, 0.37985039401038057, -0.05353261157870293, -0.0604178726843696, 0.041446980088949203, -0.294658206548551, -0.23880870640277863, 0.43315714868886834, 0.0029176988173276186, -0.18423027807689718, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.76357793807983, -0.4214431605994142, 0.22007878124713898, 0.40065965422065153, -0.05353261157870293, -0.06454723882652047, 0.041446980088949203, -0.3113381006166711, -0.23880870640277863, 0.4539664088991393, 0.0029176988173276186, -0.18835964421904805, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.8041009902954, -0.4377886115659766, 0.22007878124713898, 0.42103083296382016, -0.05353261157870293, -0.06857296660312673, 0.041446980088949203, -0.3276835515832335, -0.23880870640277863, 0.47433758764230793, 0.0029176988173276186, -0.1923853719956543, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.84468007087708, -0.45334037251196113, 0.22007878124713898, 0.4403927521125497, -0.05353261157870293, -0.07238312480587172, 0.041446980088949203, -0.34323531252921824, -0.23880870640277863, 0.49369950679103747, 0.0029176988173276186, -0.19619553019839908, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.88366603851318, -0.46762084434726514, 0.22007878124713898, 0.4581538993994645, -0.05353261157870293, -0.07586380025748252, 0.041446980088949203, -0.357515784364522, -0.23880870640277863, 0.5114606540779523, 0.0029176988173276186, -0.1996762056500101, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.9253010749817, -0.4822498362610175, 0.22007878124713898, 0.4763298980835504, -0.05353261157870293, -0.07941080702781611, 0.041446980088949203, -0.3721447762782746, -0.23880870640277863, 0.5296366527620382, 0.0029176988173276186, -0.20322321242034347, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.96575498580933, -0.4959225106300027, 0.22007878124713898, 0.49330003720430504, -0.05353261157870293, -0.08270827177958551, 0.041446980088949203, -0.3858174506472596, -0.23880870640277863, 0.5466067918827928, 0.0029176988173276186, -0.2065206771721131, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.00642490386963, -0.5091911628667571, 0.22007878124713898, 0.5097518205136784, -0.05353261157870293, -0.08589140285220442, 0.041446980088949203, -0.39908610288401425, -0.23880870640277863, 0.5630585751921662, 0.0029176988173276186, -0.20970380824473178, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.0443778038025, -0.521186192458456, 0.22007878124713898, 0.524609666032763, -0.05353261157870293, -0.08875421877959022, 0.041446980088949203, -0.4110811324757129, -0.23880870640277863, 0.5779164207112508, 0.0029176988173276186, -0.2125666241721178, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.08577704429626, -0.5338854707059739, 0.22007878124713898, 0.5403240958703242, -0.05353261157870293, -0.0917693703696334, 0.041446980088949203, -0.42378041072323125, -0.23880870640277863, 0.5936308505488119, 0.0029176988173276186, -0.21558177576216053, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.12651920318604, -0.546026811695506, 0.22007878124713898, 0.5553325529024726, -0.05353261157870293, -0.09463648641224975, 0.041446980088949203, -0.4359217517127627, -0.23880870640277863, 0.6086393075809604, 0.0029176988173276186, -0.21844889180477756, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.16628003120422, -0.5575647314055543, 0.22007878124713898, 0.5695806150628071, -0.05353261157870293, -0.09734662886253598, 0.041446980088949203, -0.4474596714228114, -0.23880870640277863, 0.6228873697412949, 0.0029176988173276186, -0.22115903425506334, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.2113389968872, -0.5703004281530042, 0.22007878124713898, 0.5852909907703356, -0.05353261157870293, -0.10032130782261461, 0.041446980088949203, -0.4601953681702611, -0.23880870640277863, 0.6385977454488234, 0.0029176988173276186, -0.22413371321514197, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.2564070224762, -0.5827078715139034, 0.22007878124713898, 0.6005790481255606, -0.05353261157870293, -0.10320192181694043, 0.041446980088949203, -0.4726028115311598, -0.23880870640277863, 0.6538858028040484, 0.0029176988173276186, -0.22701432720946824, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.30100297927856, -0.5946864986764369, 0.22007878124713898, 0.6153220359506735, -0.05353261157870293, -0.10596628247951978, 0.041446980088949203, -0.4845814386936942, -0.23880870640277863, 0.6686287906291613, 0.0029176988173276186, -0.22977868787204714, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.3437840938568, -0.6059198295888135, 0.22007878124713898, 0.62913248090394, -0.05353261157870293, -0.10854339652040967, 0.041446980088949203, -0.4958147696060706, -0.23880870640277863, 0.6824392355824278, 0.0029176988173276186, -0.23235580191293725, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.38785791397095, -0.6172478775477916, 0.22007878124713898, 0.6430440940812163, -0.05353261157870293, -0.11112696173870784, 0.041446980088949203, -0.5071428175650485, -0.23880870640277863, 0.6963508487597041, 0.0029176988173276186, -0.2349393671312352, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.43201112747192, -0.628364676777244, 0.22007878124713898, 0.6566810506770833, -0.05353261157870293, -0.11364711910512248, 0.041446980088949203, -0.5182596167945013, -0.23880870640277863, 0.709987805355571, 0.0029176988173276186, -0.23745952449764962, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.47634887695312, -0.6393104221993713, 0.22007878124713898, 0.6700931379571942, -0.05353261157870293, -0.11611346096310604, 0.041446980088949203, -0.5292053622166284, -0.23880870640277863, 0.7233998926356819, 0.0029176988173276186, -0.23992586635563362, 0.10424432158470154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
